,open,high,low,close,volume,date,,,
3020,137.81,137.85,137.76,137.805,35979,12/10/2021 11:19,0.000126,137.66672,0.09
3021,137.78,137.9,137.77,137.7901,50511,12/10/2021 11:20,-0.000108,137.74252,0.13
3022,137.8033,137.8725,137.7803,137.8,31118,12/10/2021 11:21,0.000072,137.81452,0.0922
3023,137.83,137.8599,137.78,137.8231,27417,12/10/2021 11:22,0.000168,137.85502,0.0799
3024,137.8581,137.8581,137.69,137.7299,36739,12/10/2021 11:23,-0.000676,137.87248,0.1681
3025,137.73,137.76,137.63,137.6301,30644,12/10/2021 11:24,-0.000725,137.8681,0.13
3026,137.6354,137.749,137.45,137.4628,95574,12/10/2021 11:25,-0.001216,137.8501,0.299
3027,137.48,137.5194,137.4333,137.455,51936,12/10/2021 11:26,-0.000057,137.8199,0.0861
3028,137.4578,137.55,137.4343,137.49,23782,12/10/2021 11:27,0.000255,137.74928,0.1157
3029,137.49,137.6699,137.43,137.63,59561,12/10/2021 11:28,0.001018,137.6873,0.2399
3030,137.626,137.77,137.512,137.72,49303,12/10/2021 11:29,0.000654,137.64966,0.258
3031,137.72,137.8199,137.69,137.8199,35941,12/10/2021 11:30,0.000725,137.65166,0.1299
3032,137.81,137.9,137.762,137.78,45703,12/10/2021 11:31,-0.000290,137.66584,0.138
3033,137.7701,137.79,137.47,137.4938,79632,12/10/2021 11:32,-0.002077,137.74196,0.32
3034,137.5,137.5178,137.3501,137.3731,54847,12/10/2021 11:33,-0.000878,137.78996,0.1677
3035,137.37,137.518,137.35,137.4495,73252,12/10/2021 11:34,0.000556,137.75954,0.168
3036,137.41,137.58,137.41,137.47,62654,12/10/2021 11:35,0.000149,137.70914,0.17
3037,137.4806,137.62,137.47,137.52,49629,12/10/2021 11:36,0.000364,137.66116,0.15
3038,137.51,137.62,137.5,137.545,39295,12/10/2021 11:37,0.000182,137.60516,0.12
3039,137.55,137.68,137.5301,137.61,59123,12/10/2021 11:38,0.000473,137.57116,0.1499
3040,137.6295,137.69,137.5598,137.58,48594,12/10/2021 11:39,-0.000218,137.6036,0.1302
3041,137.6,137.6999,137.59,137.69,44867,12/10/2021 11:40,0.000800,137.638,0.1099
3042,137.71,137.8199,137.67,137.75,66959,12/10/2021 11:41,0.000436,137.66198,0.1499
3043,137.73,137.78,137.6301,137.76,28266,12/10/2021 11:42,0.000073,137.70196,0.1499
3044,137.75,137.77,137.7,137.7615,39968,12/10/2021 11:43,0.000011,137.73396,0.07
3045,137.76,137.77,137.62,137.725,42652,12/10/2021 11:44,-0.000265,137.75196,0.15
3046,137.7296,137.819,137.67,137.799,120777,12/10/2021 11:45,0.000537,137.76796,0.149
3047,137.77,137.91,137.77,137.86,90568,12/10/2021 11:46,0.000443,137.79178,0.14
3048,137.87,137.97,137.75,137.83,68431,12/10/2021 11:47,-0.000218,137.8098,0.22
3049,137.849,137.85,137.67,137.72,53763,12/10/2021 11:48,-0.000798,137.8478,0.18
3050,137.735,137.83,137.68,137.795,35645,12/10/2021 11:49,0.000545,137.8638,0.15
3051,137.75,137.8,137.65,137.77,38333,12/10/2021 11:50,-0.000181,137.8758,0.15
3052,137.7837,137.9,137.7576,137.848,49107,12/10/2021 11:51,0.000566,137.872,0.1424
3053,137.86,137.88,137.73,137.7971,34570,12/10/2021 11:52,-0.000369,137.87,0.15
3054,137.81,137.81,137.6401,137.6503,31376,12/10/2021 11:53,-0.001065,137.852,0.1699
3055,137.65,137.75,137.57,137.62,82591,12/10/2021 11:54,-0.000220,137.844,0.18
3056,137.61,137.64,137.46,137.58,68600,12/10/2021 11:55,-0.000291,137.828,0.18
3057,137.58,137.5999,137.3801,137.3801,74796,12/10/2021 11:56,-0.001453,137.796,0.2198
3058,137.38,137.48,137.31,137.45,89539,12/10/2021 11:57,0.000509,137.73598,0.17
3059,137.4252,137.47,137.33,137.42,39560,12/10/2021 11:58,-0.000218,137.65598,0.14
3060,137.43,137.5,137.34,137.415,28469,12/10/2021 11:59,-0.000036,137.58798,0.16
3061,137.42,137.54,137.39,137.5,28641,12/10/2021 12:00,0.000619,137.53798,0.15
3062,137.49,137.73,137.44,137.67,63763,12/10/2021 12:01,0.001236,137.51798,0.29
3063,137.65,137.68,137.51,137.65,29121,12/10/2021 12:02,-0.000145,137.544,0.17
3064,137.65,137.65,137.48,137.535,31525,12/10/2021 12:03,-0.000835,137.584,0.17
3065,137.5416,137.61,137.45,137.45,37403,12/10/2021 12:04,-0.000618,137.62,0.16
3066,137.47,137.52,137.36,137.4455,47177,12/10/2021 12:05,-0.000033,137.642,0.16
3067,137.42,137.5499,137.42,137.49,16455,12/10/2021 12:06,0.000324,137.638,0.1299
3068,137.48,137.61,137.47,137.58,33476,12/10/2021 12:07,0.000655,137.60198,0.14
3069,137.56,137.77,137.47,137.77,40592,12/10/2021 12:08,0.001381,137.58798,0.3
3070,137.75,137.96,137.71,137.86,137198,12/10/2021 12:09,0.000653,137.61198,0.25
3071,137.8405,137.89,137.74,137.81,77290,12/10/2021 12:10,-0.000363,137.68198,0.15
3072,137.7903,137.855,137.79,137.825,42206,12/10/2021 12:11,0.000109,137.75598,0.065
3073,137.814,137.8399,137.665,137.7165,54725,12/10/2021 12:12,-0.000787,137.817,0.1749
3074,137.7,137.7,137.6401,137.68,24585,12/10/2021 12:13,-0.000265,137.86298,0.0599
3075,137.66,137.7324,137.59,137.66,35661,12/10/2021 12:14,-0.000145,137.84898,0.1424
3076,137.7,137.88,137.6348,137.7901,52052,12/10/2021 12:15,0.000945,137.80346,0.2452
3077,137.805,137.93,137.78,137.89,47443,12/10/2021 12:16,0.000725,137.80146,0.15
3078,137.8817,137.94,137.8401,137.855,66800,12/10/2021 12:17,-0.000254,137.81646,0.0999
3079,137.86,138,137.86,137.9735,53201,12/10/2021 12:18,0.000860,137.83648,0.14
3080,137.975,137.99,137.8994,137.98,44244,12/10/2021 12:19,0.000047,137.89648,0.0906
3081,137.97,138.23,137.9694,138.08,200878,12/10/2021 12:20,0.000725,137.948,0.2606
3082,138.085,138.12,137.9287,138.01,87964,12/10/2021 12:21,-0.000507,138.018,0.1913
3083,138.01,138.2071,137.99,138.18,68923,12/10/2021 12:22,0.001232,138.056,0.2171
3084,138.2,138.2,138.14,138.16,53515,12/10/2021 12:23,-0.000145,138.10942,0.06
3085,138.155,138.4,138.145,138.29,108449,12/10/2021 12:24,0.000941,138.14942,0.255
3086,138.2999,138.368,138.16,138.215,93176,12/10/2021 12:25,-0.000542,138.23142,0.208
3087,138.2,138.28,138.18,138.2029,34508,12/10/2021 12:26,-0.000088,138.25902,0.1
3088,138.1999,138.27,138.1844,138.225,39440,12/10/2021 12:27,0.000160,138.29102,0.0856
3089,138.21,138.2409,138.16,138.23,36311,12/10/2021 12:28,0.000036,138.3036,0.0809
3090,138.22,138.23,138.16,138.195,31245,12/10/2021 12:29,-0.000253,138.31178,0.07
3091,138.2,138.3482,138.14,138.3482,69814,12/10/2021 12:30,0.001109,138.27778,0.2082
3092,138.3486,138.38,138.25,138.325,53399,12/10/2021 12:31,-0.000168,138.27382,0.13
3093,138.32,138.5,138.2801,138.46,75731,12/10/2021 12:32,0.000976,138.29382,0.2199
3094,138.465,138.5,138.3427,138.385,87623,12/10/2021 12:33,-0.000542,138.33982,0.1573
3095,138.38,138.52,138.38,138.5175,84874,12/10/2021 12:34,0.000957,138.39164,0.14
3096,138.5027,138.57,138.48,138.49,67510,12/10/2021 12:35,-0.000199,138.44964,0.09
3097,138.49,138.51,138.325,138.3499,49469,12/10/2021 12:36,-0.001012,138.494,0.185
3098,138.36,138.36,138.19,138.2368,65365,12/10/2021 12:37,-0.000817,138.52,0.17
3099,138.22,138.2982,138.14,138.16,52165,12/10/2021 12:38,-0.000556,138.492,0.1582
3100,138.169,138.23,138.02,138.2,109212,12/10/2021 12:39,0.000290,138.45164,0.21
3101,138.154,138.3,138.154,138.21,71733,12/10/2021 12:40,0.000072,138.39364,0.146
3102,138.23,138.23,138.1305,138.15,65181,12/10/2021 12:41,-0.000434,138.33964,0.0995
3103,138.15,138.17,138.0522,138.1597,59628,12/10/2021 12:42,0.000070,138.28364,0.1178
3104,138.1438,138.16,138.08,138.09,33630,12/10/2021 12:43,-0.000504,138.24564,0.08
3105,138.08,138.16,138.03,138.13,44888,12/10/2021 12:44,0.000290,138.218,0.13
3106,138.145,138.24,138.0701,138.2182,105776,12/10/2021 12:45,0.000639,138.204,0.1699
3107,138.23,138.28,138.12,138.13,51934,12/10/2021 12:46,-0.000638,138.192,0.16
3108,138.135,138.135,137.93,137.9801,119493,12/10/2021 12:47,-0.001085,138.202,0.205
3109,137.98,138,137.83,137.9101,108660,12/10/2021 12:48,-0.000507,138.195,0.17
3110,137.9101,137.99,137.86,137.9893,52713,12/10/2021 12:49,0.000574,138.163,0.13
3111,137.99,138.23,137.99,138.185,107343,12/10/2021 12:50,0.001418,138.129,0.24
3112,138.17,138.1794,138.03,138.03,54302,12/10/2021 12:51,-0.001122,138.127,0.1494
3113,138.02,138.12,138.01,138.07,37819,12/10/2021 12:52,0.000290,138.10688,0.11
3114,138.07,138.0761,137.9528,138.04,37925,12/10/2021 12:53,-0.000217,138.10388,0.1233
3115,138.04,138.2131,138.04,138.1708,84055,12/10/2021 12:54,0.000948,138.1191,0.1731
3116,138.12,138.2699,138.021,138.26,153030,12/10/2021 12:55,0.000646,138.16372,0.2489
3117,138.25,138.2899,138.11,138.25,193945,12/10/2021 12:56,-0.000072,138.1717,0.1799
3118,138.25,138.26,138.15,138.22,82810,12/10/2021 12:57,-0.000217,138.1938,0.11
3119,138.21,138.4,138.18,138.365,155141,12/10/2021 12:58,0.001049,138.2218,0.22
3120,138.36,138.7,138.34,138.55,362077,12/10/2021 12:59,0.001337,138.28658,0.36
3121,138.23,138.4085,137.3601,137.535,386222,12/13/2021 6:30,-0.007326,138.38396,1.0484
3122,137.5,137.6,137.01,137.12,115041,12/13/2021 6:31,-0.003017,138.41168,0.59
3123,137.105,137.1699,136.65,136.77,175657,12/13/2021 6:32,-0.002553,138.2737,0.5199
3124,136.71,137.61,136.53,137.445,195622,12/13/2021 6:33,0.004935,138.05568,1.08
3125,137.455,137.75,137.1,137.22,135332,12/13/2021 6:34,-0.001637,137.89768,0.65
3126,137.2,138.0601,136.86,138.0375,147155,12/13/2021 6:35,0.005958,137.70768,1.2001
3127,138.06,138.69,138.01,138.575,195451,12/13/2021 6:36,0.003894,137.638,0.68
3128,138.61,138.87,138.36,138.435,149723,12/13/2021 6:37,-0.001010,137.856,0.51
3129,138.435,138.795,137.8701,138,180162,12/13/2021 6:38,-0.003142,138.19602,0.9249
3130,137.98,138.12,137.6,137.72,179880,12/13/2021 6:39,-0.002029,138.43302,0.52
3131,137.79,138.16,137.56,138.16,182543,12/13/2021 6:40,0.003195,138.50702,0.6
3132,138.16,138.43,137.74,137.86,163587,12/13/2021 6:41,-0.002171,138.527,0.69
3133,137.91,138.59,137.875,138.48,124253,12/13/2021 6:42,0.004497,138.475,0.715
3134,138.44,138.88,138.38,138.75,189078,12/13/2021 6:43,0.001950,138.419,0.5
3135,138.7625,139.04,138.57,138.64,193578,12/13/2021 6:44,-0.000793,138.436,0.47
3136,138.6001,139.35,138.52,139.22,208209,12/13/2021 6:45,0.004183,138.62,0.83
3137,139.28,139.3,138.91,139.035,139190,12/13/2021 6:46,-0.001329,138.858,0.39
3138,139.03,139.2,138.3001,138.46,233574,12/13/2021 6:47,-0.004136,139.032,0.8999
3139,138.45,138.84,138.16,138.1715,164100,12/13/2021 6:48,-0.002084,139.154,0.68
3140,138.16,138.6399,138.07,138.53,200698,12/13/2021 6:49,0.002595,139.146,0.5699
3141,138.52,138.55,138.14,138.4999,131694,12/13/2021 6:50,-0.000217,139.06598,0.41
3142,138.44,138.6713,138.05,138.34,128802,12/13/2021 6:51,-0.001155,138.90598,0.6213
3143,138.33,138.41,137.9401,138.245,111617,12/13/2021 6:52,-0.000687,138.78024,0.4699
3144,138.29,138.3499,137.6798,137.73,105128,12/13/2021 6:53,-0.003725,138.62224,0.6701
3145,137.68,137.95,137.6,137.651,100865,12/13/2021 6:54,-0.000574,138.52422,0.35
3146,137.71,138.36,137.69,138.35,106273,12/13/2021 6:55,0.005078,138.38624,0.67
3147,138.327,139.35,138.26,139.34,220541,12/13/2021 6:56,0.007156,138.34824,1.09
3148,139.31,139.4,139.06,139.115,159095,12/13/2021 6:57,-0.001615,138.48398,0.34
3149,139.12,139.19,138.75,138.75,94510,12/13/2021 6:58,-0.002624,138.68198,0.44
3150,138.81,139.18,138.68,138.91,98869,12/13/2021 6:59,0.001153,138.85,0.5
3151,138.91,139.05,138.66,138.82,139254,12/13/2021 7:00,-0.000648,139.096,0.39
3152,138.84,138.905,138.2301,138.45,142539,12/13/2021 7:01,-0.002665,139.234,0.6749
3153,138.43,138.5799,137.62,137.77,222390,12/13/2021 7:02,-0.004912,139.145,0.9599
3154,137.77,138.13,137.73,137.78,143520,12/13/2021 7:03,0.000073,138.98098,0.4
3155,137.84,137.8498,137.44,137.8,164386,12/13/2021 7:04,0.000145,138.76898,0.4098
3156,137.83,138.22,137.7908,138.15,101861,12/13/2021 7:05,0.002540,138.50294,0.4292
3157,138.135,138.2,137.95,138.065,92246,12/13/2021 7:06,-0.000615,138.33694,0.25
3158,138.08,138.12,137.76,137.85,76615,12/13/2021 7:07,-0.001557,138.19594,0.36
3159,137.89,138.2,137.87,138.03,64809,12/13/2021 7:08,0.001306,138.10396,0.33
3160,138.06,138.119,137.4701,137.4701,120288,12/13/2021 7:09,-0.004056,138.11796,0.6489
3161,137.5,137.6927,137.2699,137.61,108429,12/13/2021 7:10,0.001018,138.1718,0.4228
3162,137.61,137.67,137.4201,137.565,76703,12/13/2021 7:11,-0.000327,138.06634,0.2499
3163,137.565,137.75,137.55,137.6676,62564,12/13/2021 7:12,0.000746,137.96034,0.2
3164,137.7399,138.42,137.6793,138.38,206024,12/13/2021 7:13,0.005175,137.88634,0.7407
3165,138.36,138.43,138.061,138.07,146181,12/13/2021 7:14,-0.002240,137.93034,0.369
3166,138.09,138.1899,137.92,138.04,52905,12/13/2021 7:15,-0.000217,137.99254,0.2699
3167,138.06,138.11,137.5,137.52,73382,12/13/2021 7:16,-0.003767,138.09198,0.61
3168,137.51,137.66,137.43,137.4904,61585,12/13/2021 7:17,-0.000215,138.17998,0.23
3169,137.53,137.7,137.35,137.44,94022,12/13/2021 7:18,-0.000367,138.16198,0.35
3170,137.48,137.6699,137.3301,137.3727,91851,12/13/2021 7:19,-0.000490,138.01798,0.3398
3171,137.3513,137.5,137.13,137.24,105435,12/13/2021 7:20,-0.000966,137.86596,0.37
3172,137.24,137.35,136.75,136.76,157675,12/13/2021 7:21,-0.003498,137.72798,0.6
3173,136.77,137.22,136.7606,137.13,159333,12/13/2021 7:22,0.002705,137.57598,0.4594
3174,137.13,137.13,136.85,136.9463,154147,12/13/2021 7:23,-0.001340,137.48798,0.28
3175,136.98,137.01,136.6601,136.75,73028,12/13/2021 7:24,-0.001433,137.37398,0.3499
3176,136.79,137.1,136.77,137.065,129971,12/13/2021 7:25,0.002303,137.242,0.33
3177,137.1,137.38,137.0778,137.27,56113,12/13/2021 7:26,0.001496,137.162,0.3022
3178,137.25,137.31,136.81,136.84,72362,12/13/2021 7:27,-0.003133,137.168,0.5
3179,136.82,137.29,136.82,137.2499,175483,12/13/2021 7:28,0.002995,137.186,0.47
3180,137.2462,137.3899,137.1554,137.321,110106,12/13/2021 7:29,0.000518,137.218,0.2345
3181,137.335,137.5,137.03,137.4,146996,12/13/2021 7:30,0.000575,137.29398,0.47
3182,137.39,137.5799,137.01,137.17,102167,12/13/2021 7:31,-0.001674,137.37398,0.5699
3183,137.17,137.47,136.89,137.03,87302,12/13/2021 7:32,-0.001021,137.41396,0.58
3184,137.027,137.17,136.83,136.87,52381,12/13/2021 7:33,-0.001168,137.44596,0.34
3185,136.82,137.0799,136.8,137.04,53871,12/13/2021 7:34,0.001242,137.42196,0.2799
3186,137.07,137.4299,137.05,137.15,50413,12/13/2021 7:35,0.000803,137.35996,0.3799
3187,137.1,137.33,136.98,137.299,85190,12/13/2021 7:36,0.001086,137.34594,0.35
3188,137.27,137.5,137.26,137.45,53802,12/13/2021 7:37,0.001100,137.29596,0.24
3189,137.44,137.44,136.87,137,112764,12/13/2021 7:38,-0.003274,137.30196,0.57
3190,136.99,136.99,136.47,136.51,128640,12/13/2021 7:39,-0.003577,137.35596,0.52
3191,136.51,136.93,136.37,136.66,148959,12/13/2021 7:40,0.001099,137.33798,0.56
3192,136.68,137.03,136.68,136.9605,75386,12/13/2021 7:41,0.002199,137.238,0.35
3193,136.95,137.12,136.71,136.71,61060,12/13/2021 7:42,-0.001829,137.178,0.41
3194,136.71,136.79,136.56,136.6397,43210,12/13/2021 7:43,-0.000514,137.102,0.23
3195,136.64,136.9,136.45,136.76,97261,12/13/2021 7:44,0.000880,136.972,0.45
3196,136.79,137.1,136.66,136.68,116570,12/13/2021 7:45,-0.000585,136.954,0.44
3197,136.71,136.88,136.65,136.87,55635,12/13/2021 7:46,0.001390,136.988,0.23
3198,136.87,137.08,136.74,137.07,69659,12/13/2021 7:47,0.001461,136.958,0.34
3199,137.06,137.21,137.03,137.08,80337,12/13/2021 7:48,0.000073,136.95,0.18
3200,137.09,137.13,136.99,137.025,45664,12/13/2021 7:49,-0.000401,137.034,0.14
3201,137.05,137.25,137.04,137.1901,72009,12/13/2021 7:50,0.001205,137.08,0.21
3202,137.2,137.48,137.17,137.295,96550,12/13/2021 7:51,0.000765,137.11,0.31
3203,137.31,137.51,137.29,137.3499,53264,12/13/2021 7:52,0.000400,137.23,0.22
3204,137.33,137.3895,137.08,137.2,56668,12/13/2021 7:53,-0.001091,137.316,0.3095
3205,137.15,137.19,136.8,137.03,79570,12/13/2021 7:54,-0.001239,137.3519,0.39
3206,137.05,137.13,136.82,136.82,40059,12/13/2021 7:55,-0.001533,137.3639,0.31
3207,136.84,137.05,136.84,136.96,45593,12/13/2021 7:56,0.001023,137.3399,0.21
3208,136.97,136.99,136.5,136.63,68884,12/13/2021 7:57,-0.002409,137.2539,0.49
3209,136.62,136.67,136.48,136.53,72037,12/13/2021 7:58,-0.000732,137.1499,0.19
3210,136.53,136.79,136.45,136.6,60187,12/13/2021 7:59,0.000513,137.006,0.34
3211,136.5761,136.88,136.4912,136.77,112781,12/13/2021 8:00,0.001245,136.926,0.3888
3212,136.76,136.7993,136.32,136.3309,184114,12/13/2021 8:01,-0.003210,136.876,0.4793
3213,136.32,136.3399,136.1001,136.22,117154,12/13/2021 8:02,-0.000813,136.82586,0.2398
3214,136.23,136.39,135.8335,135.9854,155252,12/13/2021 8:03,-0.001722,136.69584,0.5565
3215,135.95,135.99,135.73,135.825,111505,12/13/2021 8:04,-0.001180,136.63984,0.26
3216,135.85,136,135.83,135.8566,103643,12/13/2021 8:05,0.000233,136.47984,0.17
3217,135.83,136.03,135.2,135.9879,178240,12/13/2021 8:06,0.000966,136.30384,0.83
3218,135.9944,136.23,135.8901,136.16,119943,12/13/2021 8:07,0.001266,136.14998,0.3399
3219,136.15,136.25,135.9,136.2238,87315,12/13/2021 8:08,0.000469,136.128,0.35
3220,136.215,136.4299,136.15,136.165,84497,12/13/2021 8:09,-0.000432,136.1,0.2799
3221,136.19,136.41,135.83,135.87,129826,12/13/2021 8:10,-0.002166,136.18798,0.58
3222,135.85,136.4,135.8101,135.9092,97003,12/13/2021 8:11,0.000289,136.26998,0.5899
3223,135.91,135.96,135.66,135.96,95918,12/13/2021 8:12,0.000374,136.34398,0.3
3224,135.943,136.12,135.65,135.84,103853,12/13/2021 8:13,-0.000883,136.28998,0.47
3225,135.84,136,135.7209,135.81,51294,12/13/2021 8:14,-0.000221,136.26398,0.2791
3226,135.83,136.03,135.72,135.8301,67409,12/13/2021 8:15,0.000148,136.178,0.31
3227,135.88,136.1209,135.83,136.06,74466,12/13/2021 8:16,0.001693,136.102,0.2909
3228,136.07,136.13,135.8206,135.8206,63061,12/13/2021 8:17,-0.001760,136.04618,0.3094
3229,135.83,135.91,135.43,135.65,135251,12/13/2021 8:18,-0.001256,136.08018,0.48
3230,135.63,135.78,135.5,135.541,99924,12/13/2021 8:19,-0.000804,136.03818,0.28
3231,135.575,135.71,135.4501,135.53,49937,12/13/2021 8:20,-0.000081,135.99418,0.2599
3232,135.58,135.77,135.45,135.6906,91551,12/13/2021 8:21,0.001185,135.93018,0.32
3233,135.7,135.755,135.41,135.45,99766,12/13/2021 8:22,-0.001773,135.86,0.345
3234,135.4393,135.45,135.2,135.38,132796,12/13/2021 8:23,-0.000517,135.785,0.25
3235,135.39,135.39,134.78,134.8466,260740,12/13/2021 8:24,-0.003940,135.693,0.61
3236,134.85,135.19,134.82,135.06,186404,12/13/2021 8:25,0.001583,135.615,0.37
3237,135.06,135.18,135,135,101414,12/13/2021 8:26,-0.000444,135.511,0.18
3238,135.02,135.0895,134.9,134.9992,91727,12/13/2021 8:27,-0.000006,135.393,0.1895
3239,134.95,135.2,134.92,135.12,92650,12/13/2021 8:28,0.000895,135.2599,0.28
3240,135.1101,135.43,135.02,135.31,87696,12/13/2021 8:29,0.001406,135.2099,0.41
3241,135.28,135.7,135.23,135.48,103459,12/13/2021 8:30,0.001256,135.2179,0.47
3242,135.485,135.52,135.235,135.3138,95511,12/13/2021 8:31,-0.001227,135.3199,0.285
3243,135.32,135.34,135.11,135.23,63556,12/13/2021 8:32,-0.000619,135.3879,0.23
3244,135.27,135.31,134.98,135.01,131752,12/13/2021 8:33,-0.001627,135.438,0.33
3245,134.99,135,134.49,134.6,153135,12/13/2021 8:34,-0.003037,135.46,0.51
